Geneid,SingleDST_18,SingleDST_20,SingleDST_22,Listeria_58,Listeria_61,Listeria_62,Listeria_66,Naive_11,Naive_16,Naive_38,Naive_56,Naive_82,Naive_85,Tolerant_34,Tolerant_36,Tolerant_68,Tolerant_70,Tolerant_72
ENSMUSG00000096474,7,8,8,3,8,5,7,11,4,14,0,9,7,6,12,4,7,4
ENSMUSG00000102235,0,0,1,12,12,0,22,0,21,0,0,0,2,0,0,10,0,0
ENSMUSG00000026492,610,627,463,775,588,875,362,897,1145,822,1117,1027,1275,487,548,818,870,346
ENSMUSG00000082395,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
ENSMUSG00000038949,1240,1908,1284,770,544,1077,671,883,1792,1222,1011,630,1620,2092,1644,879,760,1844
ENSMUSG00000026043,0,0,0,0,0,0,0,2,0,0,0,4,0,0,37,3,1,2
ENSMUSG00000046101,11,24,4,4,11,9,7,23,36,33,12,21,3,5,10,12,9,48
ENSMUSG00002074901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098234,884,772,951,429,625,667,484,1196,514,1010,585,489,626,548,1028,948,529,627
ENSMUSG00000093178,72,31,79,19,8,49,6,74,25,45,32,15,33,2,9,39,4,6
ENSMUSG00000099032,7,1,2,57,7,3,6,9,3,14,6,1,1,6,20,5,4,31
ENSMUSG00000104025,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,1,0,1
ENSMUSG00000038936,91,215,243,642,534,947,512,44,0,0,38,4,87,480,38,238,413,853
ENSMUSG00000042772,1126,1632,1590,909,983,1669,941,1367,1979,1460,1509,575,2350,1502,622,900,1764,1652
ENSMUSG00000100394,146,115,211,100,144,145,122,121,31,294,33,62,32,129,60,96,127,183
ENSMUSG00000103840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087236,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3
ENSMUSG00000100702,13,1,10,11,0,4,2,5,11,1,5,0,5,4,4,3,2,5
ENSMUSG00000026042,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,19
ENSMUSG00000104476,1,1,4,0,3,0,2,1,0,2,0,1,1,3,1,2,2,4
ENSMUSG00000073643,892,1914,948,1411,1242,1756,916,1200,1074,766,718,860,1008,1751,2298,988,952,1104
ENSMUSG00000104497,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,7,0,0
ENSMUSG00000025916,5,2,0,1,3,1,2,4,0,4,1,1,0,2,4,2,2,13
ENSMUSG00000087199,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
ENSMUSG00000026248,2965,2401,1662,2701,2606,2793,1255,2598,2785,2226,1937,2595,3201,3414,2472,1791,2812,2202
ENSMUSG00000119658,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
ENSMUSG00000026249,0,2,14,18,184,234,1,1,336,18,43,78,1,1,1,83,222,1
ENSMUSG00000042751,78,187,207,85,13,4,1,0,2,32,0,4,4,3,27,28,12,110
ENSMUSG00000067106,43,27,9,29,33,34,15,41,26,32,24,37,32,23,16,54,37,24
ENSMUSG00000099969,6,27,1,0,2,9,2,1,1,4,0,4,1,0,0,7,8,17
ENSMUSG00000100397,7,4,0,2,6,10,2,3,0,6,4,0,2,1,0,6,12,6
ENSMUSG00000099753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
ENSMUSG00000102518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUSG00000099552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043230,0,0,0,4,0,10,1,0,0,0,0,27,0,0,7,86,0,307
ENSMUSG00000101257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103404,0,10,0,11,0,0,0,14,24,0,0,0,0,0,15,0,0,57
ENSMUSG00000026491,2603,2006,2727,2160,1547,1899,2144,1783,2400,1974,2199,1831,2079,1536,2886,2220,1958,3865
ENSMUSG00000073486,6,5,4,20,13,13,28,16,6,7,14,11,0,0,0,7,15,4
ENSMUSG00000025917,4152,3513,3639,4004,3286,4681,1754,3299,4670,2451,4105,3022,4072,4543,4005,3777,5455,3352
ENSMUSG00000104418,44,45,37,21,29,49,15,31,35,25,19,23,24,71,90,54,36,40
ENSMUSG00000026479,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0
ENSMUSG00000004364,6579,6617,6693,6297,3519,4327,4795,4290,9246,6060,3840,6245,8219,6349,3392,2634,5172,4796
ENSMUSG00000103076,16,76,68,26,136,393,142,81,0,139,78,44,54,64,34,123,63,224
ENSMUSG00000103525,0,47,0,40,34,40,105,6,26,36,104,99,17,0,0,40,42,6
ENSMUSG00000101722,0,2,0,0,1,0,0,6,2,2,2,0,3,1,0,0,1,0
ENSMUSG00000090637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026478,20,0,1,26,15,4,89,0,0,11,0,0,0,5,0,10,0,16
ENSMUSG00000101483,0,0,0,0,2,0,0,48,66,56,63,95,84,0,0,0,0,0
ENSMUSG00000110100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000103818,1,3,1,4,13,7,8,2,7,6,4,0,2,12,6,8,11,42
ENSMUSG00000079138,9,10,6,57,5,58,57,6,3,1,3,5,2,14,24,2,10,9
ENSMUSG00000073538,313,137,167,131,197,204,124,244,110,53,41,159,98,82,177,301,258,149
ENSMUSG00000042708,29,0,7,36,5,3,2,116,52,16,17,0,15,0,0,0,0,59
ENSMUSG00000064435,0,0,1,2,1,0,1,1,0,0,0,1,1,0,0,0,2,9
ENSMUSG00000103543,0,0,0,0,0,0,0,0,15,2,10,0,0,0,0,31,0,0
ENSMUSG00000099432,6,1,0,0,2,0,2,0,0,2,0,0,1,2,1,0,0,2
ENSMUSG00000041144,0,0,3,3,1,0,2,0,1,0,0,2,0,1,0,1,1,5
ENSMUSG00000119743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000042699,1298,1224,1120,1617,2157,2767,2054,1750,1167,2158,1516,993,979,826,1416,2249,2003,3943
ENSMUSG00000101262,71,16,14,30,58,29,32,16,38,19,9,46,16,8,6,29,25,43
ENSMUSG00000042684,0,0,0,0,0,18,0,0,47,24,0,63,88,0,0,0,0,3
ENSMUSG00000099858,4,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0
ENSMUSG00000101337,17,0,0,10,1,0,4,0,1,1,0,4,6,4,17,0,1,1
ENSMUSG00000025986,259,696,463,594,395,380,416,641,812,327,828,624,918,447,1022,584,288,896
ENSMUSG00000100213,32,19,2,0,0,0,5,70,57,25,0,37,50,0,0,83,103,87
ENSMUSG00000103129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100160,0,0,0,0,0,2,0,23,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000101921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081185,2,3,0,2,4,3,3,4,2,0,4,6,1,1,2,8,2,6
ENSMUSG00000103246,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
ENSMUSG00000098876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
ENSMUSG00000104067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100033,85,22,15,67,61,27,37,20,34,7,6,62,31,15,9,42,68,37
ENSMUSG00002075213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002076633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101996,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
ENSMUSG00000096973,1,5,1,1,3,0,0,2,1,0,1,1,1,1,2,4,2,0
ENSMUSG00000064943,3,1,0,2,0,0,0,0,0,2,0,0,0,1,16,1,1,4
ENSMUSG00000100866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097883,6,5,0,3,2,0,0,0,0,3,3,4,0,0,2,2,4,0
ENSMUSG00002076043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056763,1276,1473,1163,1406,1875,1577,2215,2120,792,1987,1740,1826,1297,1791,2333,2289,1434,1731
ENSMUSG00000099454,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000051616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
ENSMUSG00000099577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000102356,1,30,0,0,0,0,1,15,19,13,6,0,0,1,3,0,0,9
ENSMUSG00000099608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000099864,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002075839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002075589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000042671,0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000100945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102404,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000100334,20,4,0,67,98,78,70,0,0,8,0,4,0,14,35,96,220,205
ENSMUSG00000026109,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,47
ENSMUSG00000026475,14,0,0,258,138,89,141,50,0,30,0,0,20,186,201,172,49,356
ENSMUSG00000099568,0,20,0,26,0,4,0,9,0,1,0,0,25,0,0,8,90,0
ENSMUSG00000100671,1,0,0,0,0,2,1,0,0,0,0,2,0,2,1,0,1,2
ENSMUSG00002075527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099924,3,0,0,2,0,0,1,1,0,2,0,0,0,1,2,0,0,0
ENSMUSG00000099625,4,0,2,2,3,2,6,1,3,1,0,0,1,1,1,0,3,5
ENSMUSG00000101799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000045954,0,0,4,0,0,0,6,0,49,0,0,12,0,0,2,0,0,0
ENSMUSG00000099741,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
ENSMUSG00000101702,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ENSMUSG00000066800,2221,2012,1288,1997,1697,1678,1716,2332,2090,2425,2198,1021,1924,2785,2489,1470,1798,2412
ENSMUSG00000100183,11,10,2,3,0,1,0,28,22,32,45,4,47,0,0,0,66,48
ENSMUSG00000067851,3401,2909,2886,2302,2369,3371,2952,2783,2365,2772,1432,1694,2560,3628,3692,2764,2600,3809
ENSMUSG00002076532,0,0,0,4,0,2,6,12,7,8,0,2,0,17,0,0,0,0
ENSMUSG00000102556,89,134,22,110,69,126,243,69,24,105,48,10,15,76,401,113,108,781
ENSMUSG00000038608,9147,8626,10554,8372,6914,7720,5992,7126,8487,7755,6853,5090,10865,7904,7365,7032,8981,9090
ENSMUSG00000042501,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,9
ENSMUSG00000103810,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,1,2
ENSMUSG00000083422,17,4,6,10,15,5,8,11,12,4,3,7,6,2,5,15,8,9
ENSMUSG00000119312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042641,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,68,2
ENSMUSG00000081417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000103192,529,618,736,192,267,265,291,259,197,361,59,224,285,233,640,267,267,563
ENSMUSG00000104488,782,560,717,344,646,558,575,469,239,1013,260,204,245,463,1160,592,1033,1338
ENSMUSG00000100212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102721,1036,743,918,488,540,523,614,568,300,749,171,137,199,269,1074,580,744,856
ENSMUSG00000100648,2,2,1,5,2,2,0,4,0,2,1,1,1,2,0,3,3,2
ENSMUSG00002076499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099949,0,1,0,0,4,1,1,1,0,6,2,1,1,1,3,1,1,1
ENSMUSG00000099918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045968,34,0,15,24,30,6,12,52,41,26,15,6,53,0,12,13,7,148
ENSMUSG00000043282,8,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,2
ENSMUSG00000102459,0,0,0,0,3,21,0,25,0,9,0,0,0,0,23,74,49,29
ENSMUSG00000047053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026107,2213,2629,2444,4052,2017,3466,2868,3789,3397,3532,3862,2669,3972,6855,4326,1490,2085,2409
ENSMUSG00000099413,0,0,0,0,0,0,0,1,5,14,0,3,16,0,0,0,0,0
ENSMUSG00000103424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000101741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054976,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2
ENSMUSG00000104029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000087008,4,14,0,38,15,11,7,2,0,2,0,0,0,31,25,22,12,6
ENSMUSG00000100561,15,12,22,6,19,14,22,22,15,13,7,11,14,11,84,17,4,83
ENSMUSG00000103571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000098797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
ENSMUSG00000026473,782,693,867,739,923,1257,491,699,1266,621,952,1247,1120,352,727,716,1209,471
ENSMUSG00000100014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055980,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
ENSMUSG00000100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100627,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,8,1
ENSMUSG00000088669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000066797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048960,2,2,3,1,2,0,4,7,5,10,1,1,2,29,176,4,3,7
ENSMUSG00000099933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002076439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101827,2,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1
ENSMUSG00000103494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ENSMUSG00000026142,479,389,460,477,457,496,284,850,247,554,328,336,394,335,608,387,369,407
ENSMUSG00000104493,97,40,0,9,0,0,54,0,0,19,20,0,1,258,16,63,0,0
ENSMUSG00000100786,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002075724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067158,35,12,0,10,0,9,4,0,0,29,12,20,0,0,0,0,0,26
ENSMUSG00000079465,12,23,1,9,9,12,9,53,7,0,2,7,6,20,9,18,23,16
ENSMUSG00002075966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000004110,0,0,2,56,2,0,2,3,0,87,57,56,65,4,171,4,1,5
ENSMUSG00000097564,17,31,14,50,24,20,25,24,13,32,16,28,41,10,30,48,33,10
ENSMUSG00000101880,15,0,0,0,17,0,0,20,0,0,0,0,0,0,1,20,0,0
ENSMUSG00000101433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096950,0,0,0,0,1,0,33,96,150,26,89,101,47,0,0,67,4,0
ENSMUSG00000056708,6853,8535,10111,11997,6103,6731,6313,2999,9385,6118,6080,3144,4356,5889,8510,5903,7713,11900
ENSMUSG00000026471,472,850,670,1347,569,864,405,645,1348,862,705,776,978,926,1652,777,660,682
ENSMUSG00000057715,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,2,1,1
ENSMUSG00000026470,4506,5971,4317,8601,4419,7385,3270,4160,4727,2842,4803,3002,3688,7428,5266,4226,6656,6670
ENSMUSG00000103825,2,0,0,0,1,0,13,0,0,24,1,2,2,0,90,0,0,1
ENSMUSG00000099845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103561,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
ENSMUSG00000101610,7,0,1,0,3,3,0,0,8,7,0,1,0,3,1,2,2,2
ENSMUSG00000104181,1,3,46,18,15,26,27,28,0,0,24,4,2,0,12,1,16,30
ENSMUSG00000118923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097628,2,7,7,10,2,6,1,6,1,2,5,0,3,5,6,0,6,5
ENSMUSG00000098163,1,0,4,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000097171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSMUSG00000101314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033722,14,2,0,1,0,0,0,2,4,21,15,0,1,1,15,0,1,77
ENSMUSG00000103670,10,0,0,0,0,0,0,0,8,1,3,0,3,0,0,0,0,0
ENSMUSG00000026150,9001,8905,6526,7176,8101,8898,4535,8642,10092,6863,8208,8421,9350,9160,6735,8191,9458,6562
ENSMUSG00000101450,0,1,0,0,13,26,2,45,0,16,13,33,3,0,0,45,6,92
ENSMUSG00000026149,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,2
ENSMUSG00000114299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099771,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102280,11,8,0,30,0,16,4,109,10,29,46,23,36,0,0,105,23,0
ENSMUSG00000100170,312,462,183,421,181,378,171,7,0,0,6,5,1,115,140,187,305,141
ENSMUSG00000100744,251,398,140,316,119,274,177,14,0,0,5,7,1,75,93,148,325,112
ENSMUSG00002074851,18,33,6,20,44,27,29,24,25,17,28,12,25,35,16,24,8,40
ENSMUSG00000026469,1581,1107,1360,773,880,1330,1341,1301,708,1422,536,643,857,1179,1204,903,1305,1664
ENSMUSG00002076398,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUSG00000073535,0,1,8,0,0,0,8,4,0,0,0,24,0,0,0,0,0,0
ENSMUSG00000018417,1,5,2,0,7,7,3,55,1,10,33,0,0,4,41,6,9,21
ENSMUSG00000101724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
ENSMUSG00000100313,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
ENSMUSG00000100696,1,2,0,1,0,4,0,2,1,3,1,1,3,1,4,0,2,2
ENSMUSG00002075355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072324,5,4,2,2,10,6,3,6,4,4,3,3,6,10,3,5,4,9
ENSMUSG00000026490,2,1,2,1,67,2,16,116,1,6,43,62,2,2,1,3,2,24
ENSMUSG00000033701,1907,2116,1265,1999,1992,2349,1317,2834,2605,1960,1732,1432,1898,1895,2550,2629,2607,1927
ENSMUSG00000102194,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0
ENSMUSG00000103636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000026468,3,0,19,0,0,2,5,1,0,1,0,0,1,1,16,0,0,2
ENSMUSG00000103180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000062939,10221,10789,9216,14071,10546,13879,7661,4895,7746,3800,7744,7292,7826,14790,11922,9460,11057,8077
ENSMUSG00000101628,71,49,45,43,99,51,54,98,67,44,56,54,58,33,14,32,42,63
ENSMUSG00000078291,37,33,27,15,29,18,6,41,20,14,9,19,26,68,22,29,29,15
ENSMUSG00000109599,6,16,0,30,30,41,38,53,96,27,14,22,32,8,161,40,4,179
ENSMUSG00000033684,609,283,252,517,203,496,204,603,734,614,584,115,519,380,371,113,433,306
ENSMUSG00000102299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102558,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0
ENSMUSG00000016918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
ENSMUSG00000033671,1390,2193,1645,2214,1770,2643,2851,2692,2107,2275,1998,1957,2179,2731,2947,2788,3143,2806
ENSMUSG00000103717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102837,7,22,0,1,10,16,0,4,1,19,12,0,0,5,3,1,29,45
ENSMUSG00000077419,0,5,2,1,0,4,1,1,0,0,1,0,0,9,7,4,4,1
ENSMUSG00000102833,33,20,0,38,95,134,79,0,76,10,38,40,2,0,202,37,236,190
ENSMUSG00000026489,219,458,111,598,295,546,173,1115,956,670,1296,1086,972,992,456,211,562,166
ENSMUSG00000104520,0,24,0,0,37,0,2,2,0,0,0,12,19,0,0,34,2,0
ENSMUSG00000025938,15,6,11,43,7,10,10,6,3,15,4,6,3,102,169,8,7,22
ENSMUSG00000026159,7154,7665,6543,10131,6947,8654,6288,5356,11258,5938,7823,7398,10270,11366,4822,6336,6637,6441
ENSMUSG00000104518,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000069620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113880,58,58,75,46,67,0,0,59,27,77,39,14,12,11,34,17,32,74
ENSMUSG00000113973,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113846,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042414,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0
ENSMUSG00000113925,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000114011,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101784,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000100432,9,0,0,5,9,4,2,5,5,6,3,2,5,6,7,6,8,5
ENSMUSG00000100190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000104423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101173,0,0,0,0,4,5,0,1,1,0,0,4,4,0,0,0,0,0
ENSMUSG00000064302,551,755,715,630,833,1148,824,583,806,1150,667,398,569,919,1835,668,1493,2554
ENSMUSG00000077257,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ENSMUSG00000107722,198,93,209,184,590,403,193,106,446,138,123,52,143,769,372,540,485,487
ENSMUSG00000080542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100770,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ENSMUSG00000053161,0,0,1,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0
ENSMUSG00000101896,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
ENSMUSG00002075005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026466,3150,3208,2929,3318,3691,5555,2868,3382,3799,3072,4284,3259,5102,3493,3782,2794,3360,4172
ENSMUSG00000102964,32,184,24,143,115,117,166,194,70,220,102,68,121,107,16,116,43,188
ENSMUSG00000026380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,0,2
ENSMUSG00002076551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101624,1,1,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,1
ENSMUSG00000088363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
